,file,predicted 1,predicted 2,predicted 3,x,y,z
4354,501101-O.jpg,FURNITURE,INTERIOR DESIGN,HEATING,11.0447235,7.453442,5.228058
4355,501107-O.jpg,DOMESTIC APPLIANCES,HEATING,OTHER,6.633235,2.1559603,5.9473495
4356,501108-O (for duplicate see 50622).jpg,HEATING,DOMESTIC APPLIANCES,OTHER,6.9086776,2.3688602,6.096926
4357,50112+13-O.jpg,FURNITURE,INTERIOR DESIGN,OTHER,11.223134,7.729387,6.5118074
4358,501120+121-O.jpg,INTERIOR DESIGN,FURNITURE,GRAPHICS,8.306758,5.6371365,3.6864703
4359,501122-O.jpg,INTERIOR DESIGN,HEATING,TRANSPORT,9.747787,7.5070863,3.4762685
4360,501127-O.jpg,SCIENTIFIC EQUIPMENT,INDUSTRIAL AND MANUFACTURING PROCESSES,ENGINEERING,8.373997,1.8423918,5.4275556
4361,501128-O.jpg,ENGINEERING,TOYS,DOMESTIC APPLIANCES,7.633885,1.276044,6.1426826
4362,501131+132-O (132 crossed out originally).jpg,TABLEWARE,DOMESTIC APPLIANCES,OTHER,6.253944,1.6333672,6.4674387
4363,501145-O.jpg,SCIENTIFIC EQUIPMENT,ENGINEERING,DOMESTIC APPLIANCES,7.996884,1.7243801,5.7278905
4364,501146+147-O.jpg,SCIENTIFIC EQUIPMENT,DOMESTIC APPLIANCES,HEATING,7.451906,1.8714637,5.478912
4365,501148+149-O.jpg,TELECOMMUNICATIONS,PHOTOGRAPHY,DOMESTIC APPLIANCES,6.979345,2.0853176,5.34223
4366,50116-O.jpg,FURNITURE,TRANSPORT,ENGINEERING,10.96939,7.030481,7.6431313
4367,501161-O.jpg,FURNITURE,PORTRAITS,INTERIOR DESIGN,8.981431,6.230274,3.5983543
4368,501164+165-O (164 crossed out originally).jpg,INTERIOR DESIGN,FURNITURE,SANITARY EQUIPMENT,11.217698,7.6658764,4.2234173
4369,501166+167-O (out of production do not use).jpg,FURNITURE,ARCHITECTURE,SCIENTIFIC EQUIPMENT,11.528566,7.267217,7.2507296
4370,50117-O.jpg,FURNITURE,INTERIOR DESIGN,JEWELLERY,11.447108,7.1032853,7.005096
4371,501178-O (out of production do not use).jpg,TEXTILES,WALLPAPER,CARPETS,2.4177327,7.3768864,3.9464502
4372,501179-O.jpg,TEXTILES,WALLPAPER,INTERIOR DESIGN,2.5051773,7.4748764,3.9527233
4373,501193-O (out of production do not use).jpg,FURNITURE,DESIGN THEORY,OTHER,11.527689,7.093381,7.3693852
4374,501229-O.jpg,GRAPHICS,DESIGN THEORY,WALLPAPER,4.430536,4.813099,3.332667
4375,501244-O.jpg,ENGINEERING,INDUSTRIAL AND MANUFACTURING PROCESSES,SCIENTIFIC EQUIPMENT,8.707478,2.2203503,5.3468475
4376,501247+248-O.jpg,INDUSTRIAL AND MANUFACTURING PROCESSES,ENGINEERING,MATERIALS,8.573657,2.0281641,5.015545
4377,501249+250-O.jpg,DOMESTIC APPLIANCES,DESIGN THEORY,OTHER,6.3922257,1.8210562,5.3758616
4378,501251-O.jpg,TABLEWARE,DOMESTIC APPLIANCES,OTHER,4.8883286,0.27935642,7.8253393
4379,501275-O.jpg,FURNITURE,INTERIOR DESIGN,HEATING,10.841342,7.817989,5.1375527
4380,501277-278-O.jpg,GRAPHICS,WALLPAPER,TEXTILES,3.2655637,5.685543,3.2585871
4381,501287-288-O.jpg,DOMESTIC APPLIANCES,HEATING,TELECOMMUNICATIONS,7.3433022,2.235188,6.0668893
4382,5013+4-O.jpg,TRANSPORT,OTHER,FURNITURE,9.490789,2.7437358,3.5462236
4383,501318-319-O.jpg,TRANSPORT,OTHER,GRAPHICS,9.484196,3.1290789,2.8127851
4384,50132+33-O (out of production do not use).jpg,SMOKING ACCESSORIES,GRAPHICS,TABLEWARE,4.6331434,3.970137,3.8573587
4385,501320-O020.jpg,DOMESTIC APPLIANCES,SCIENTIFIC EQUIPMENT,ENGINEERING,7.3139005,2.384704,6.0757895
4386,501321-322-O.jpg,TOYS,DESIGN THEORY,ENGINEERING,7.296115,1.9042215,5.5227346
4387,501324-325-O.jpg,ENGINEERING,SCIENTIFIC EQUIPMENT,INDUSTRIAL AND MANUFACTURING PROCESSES,8.40825,1.9377531,5.472405
4388,501328-329-O.jpg,INDUSTRIAL AND MANUFACTURING PROCESSES,ENGINEERING,SCIENTIFIC EQUIPMENT,8.752833,2.2137666,5.1467614
4389,501337-338-O.jpg,CERAMICS,TABLEWARE,DOMESTIC APPLIANCES,3.4165626,0.13545153,9.097485
4390,501340-341-O.jpg,SMOKING ACCESSORIES,GRAPHICS,DRAWING AND PAINTING EQUIPMENT AND ACCESSORIES,3.76547,2.9248471,4.1353025
4391,501351-352-O.jpg,TRANSPORT,INDUSTRIAL AND MANUFACTURING PROCESSES,TOYS,8.626772,4.0101976,3.8466604
4392,501355-356-O.jpg,TOYS,ENGINEERING,INDUSTRIAL AND MANUFACTURING PROCESSES,8.249143,1.6807457,5.4155717
4393,501357-358-O.jpg,INDUSTRIAL AND MANUFACTURING PROCESSES,ENGINEERING,HEATING,8.883006,2.365565,5.1083465
4394,501359-360-O.jpg,ENGINEERING,SCIENTIFIC EQUIPMENT,INDUSTRIAL AND MANUFACTURING PROCESSES,8.694582,2.166361,5.3395076
4395,501361-362-O.jpg,ENGINEERING,SCIENTIFIC EQUIPMENT,TOYS,8.388659,2.0147233,5.4351835
4396,501363-364-O.jpg,TRANSPORT,ENGINEERING,HEATING,8.472222,2.2500496,5.3813906
4397,501365+366-O.jpg,ENGINEERING,SCIENTIFIC EQUIPMENT,DOMESTIC APPLIANCES,8.096153,1.6475652,5.5667696
4398,501371+372-O.jpg,TRANSPORT,ARCHITECTURE,INDUSTRIAL AND MANUFACTURING PROCESSES,8.897246,2.3911264,4.925468
4399,501373+374-O.jpg,INDUSTRIAL AND MANUFACTURING PROCESSES,TRANSPORT,ENGINEERING,8.917809,2.3289227,4.923741
4400,501379+380-O.jpg,TRANSPORT,FURNITURE,OTHER,9.243096,2.6369586,3.9269345
4401,50138-O.jpg,TABLEWARE,ORNAMENTS,CERAMICS,3.2014356,-0.43431896,7.238087
4402,501385+386-O.jpg,ENGINEERING,SCIENTIFIC EQUIPMENT,INDUSTRIAL AND MANUFACTURING PROCESSES,8.864833,2.313414,4.9120655
4403,501387+388-O.jpg,TRANSPORT,INDUSTRIAL AND MANUFACTURING PROCESSES,ENGINEERING,8.891578,2.4211736,4.853007
4404,50139-O.jpg,SMOKING ACCESSORIES,JEWELLERY,SOUVENIRS,4.228872,2.2414317,6.394928
4405,501391+392-O.jpg,TABLEWARE,ORNAMENTS,SOUVENIRS,3.5285096,-0.34697634,7.0733547
4406,501393-O.jpg,INDUSTRIAL AND MANUFACTURING PROCESSES,ENGINEERING,SCIENTIFIC EQUIPMENT,8.761152,2.2722864,5.445727
4407,50140+41-O.jpg,DOMESTIC APPLIANCES,INDUSTRIAL AND MANUFACTURING PROCESSES,GRAPHICS,6.5977254,1.9155455,5.4339504
4408,501401-O.jpg,TRANSPORT,INDUSTRIAL AND MANUFACTURING PROCESSES,ARCHITECTURE,8.897169,2.5200222,4.8850064
4409,501404+405-O.jpg,INDUSTRIAL AND MANUFACTURING PROCESSES,ENGINEERING,TRANSPORT,8.777034,2.183505,5.045727
4410,501406+407-O.jpg,ENGINEERING,TRANSPORT,TOYS,8.438986,2.1830375,5.3503203
4411,501409+410-O.jpg,TRANSPORT,ENGINEERING,FURNITURE,8.88488,2.301589,4.887286
4412,501411-O.jpg,INTERIOR DESIGN,TRANSPORT,TOYS,8.021186,2.7184389,5.557128
4413,501412-413-O.jpg,TRANSPORT,INDUSTRIAL AND MANUFACTURING PROCESSES,OTHER,8.664982,2.2301474,5.1389217
4414,501414-415-O.jpg,INDUSTRIAL AND MANUFACTURING PROCESSES,ENGINEERING,MATERIALS,8.681282,2.0878236,5.033599
4415,501416-417-O.jpg,DESIGN THEORY,TRANSPORT,SOUVENIRS,8.773913,2.4135516,4.872558
4416,501419-O.jpg,FURNITURE,INTERIOR DESIGN,TRAVEL GOODS,11.0621805,8.352061,7.0701704
4417,50142-O.jpg,TABLEWARE,TOOLS,HEATING,6.0784283,-0.7809117,8.01042
4418,501440-O.jpg,INTERIOR DESIGN,ARCHITECTURE,TRANSPORT,8.713889,4.4503555,3.717557
4419,501442-O.jpg,TELECOMMUNICATIONS,MUSICAL INSTRUMENTS,SCIENTIFIC EQUIPMENT,6.989971,2.1649067,5.357143
4420,501444-O.jpg,TELECOMMUNICATIONS,MUSICAL INSTRUMENTS,SCIENTIFIC EQUIPMENT,7.0088754,2.1409514,5.3592596
4421,50146+47-O (out of production do not use).jpg,TABLEWARE,OFFICE EQUIPMENT,DRAWING AND PAINTING EQUIPMENT AND ACCESSORIES,6.6803174,-0.9108415,7.668681
4422,501464-O.jpg,INTERIOR DESIGN,GRAPHICS,FURNITURE,9.653265,7.5397964,3.4726796
4423,501465-O.jpg,FURNITURE,OTHER,ORNAMENTS,11.711414,7.114398,7.327408
4424,501467-O.jpg,FURNITURE,TOOLS,HEATING,11.495144,6.8440833,6.3104987
4425,501468-O.jpg,INTERIOR DESIGN,FURNITURE,HEATING,9.731463,8.137524,3.6943107
4426,501472-O.jpg,LIGHTING,JEWELLERY,INTERIOR DESIGN,7.3795986,1.3001926,8.335429
4427,501474-O.jpg,LIGHTING,INTERIOR DESIGN,TABLEWARE,7.1636,1.2280315,8.264164
4428,50150+51-O.jpg,DOMESTIC APPLIANCES,TOOLS,CERAMICS,6.776317,1.6004603,6.693292
4429,501505-506-O.jpg,HEATING,TOYS,OTHER,7.771389,2.3004355,5.485987
4430,501507-508-O.jpg,TRANSPORT,OTHER,INDUSTRIAL AND MANUFACTURING PROCESSES,8.820791,2.9800467,3.742219
4431,501513-O.jpg,WALLPAPER,TEXTILES,GRAPHICS,2.6312244,7.3150578,3.6928728
4432,501517-518-O.jpg,TABLEWARE,TOOLS,DOMESTIC APPLIANCES,4.382487,0.49336678,8.217439
4433,50153+54-O.jpg,SCIENTIFIC EQUIPMENT,ENGINEERING,DOMESTIC APPLIANCES,8.10228,1.778296,5.686411
4434,501562-563-O.jpg,INTERIOR DESIGN,INDUSTRIAL AND MANUFACTURING PROCESSES,GRAPHICS,8.442616,5.3124037,3.5831552
4435,501562563-O.jpg,INTERIOR DESIGN,INDUSTRIAL AND MANUFACTURING PROCESSES,GRAPHICS,8.455865,5.3574214,3.6072824
4436,501564-O.jpg,GRAPHICS,CLOTHING,PORTRAITS,4.93008,4.2675915,5.9610624
4437,50157+58-O (out of production do not use).jpg,OTHER,SMOKING ACCESSORIES,TOYS,7.212898,0.88708764,6.2301674
4438,501571-572-O.jpg,DOMESTIC APPLIANCES,DESIGN THEORY,OTHER,7.1370726,2.4207077,5.7759633
4439,501575-576-O.jpg,TABLEWARE,ORNAMENTS,SOUVENIRS,3.1318712,-0.526562,7.2549443
4440,501609-610-O.jpg,FURNITURE,OTHER,ORNAMENTS,11.048951,6.70331,7.4689054
4441,50161-O.jpg,DOMESTIC APPLIANCES,OTHER,HEATING,6.861537,1.9079834,5.9907365
4442,501611-612-O.jpg,FURNITURE,HEATING,INTERIOR DESIGN,7.596973,2.9723022,5.9841833
4443,501613-614-O.jpg,FURNITURE,INTERIOR DESIGN,OTHER,11.796486,6.739148,6.1573243
4444,5016151-616-O.jpg,INTERIOR DESIGN,FURNITURE,HEATING,7.548036,2.8954756,5.9769683
4445,501617-618-O.jpg,FURNITURE,TRAVEL GOODS,HEATING,7.575441,2.9756262,5.9932733
4446,501619+620-O (out of production do not use).jpg,FURNITURE,INTERIOR DESIGN,OTHER,7.5772247,2.957434,5.9678216
4447,50162-63-O.jpg,TRAVEL GOODS,OFFICE EQUIPMENT,MUSICAL INSTRUMENTS,5.591839,3.5875266,5.7614617
4448,501621-O (out of production do not use).jpg,FURNITURE,INTERIOR DESIGN,HEATING,7.5947523,2.9997184,5.9935246
4449,501632+633-O.jpg,DOMESTIC APPLIANCES,OTHER,TOOLS,7.2848334,-0.5038901,6.885278
4450,501634+635-O.jpg,FURNITURE,INTERIOR DESIGN,OFFICE EQUIPMENT,7.5996833,3.1198568,5.8053923
4451,50164-65-O.jpg,TRAVEL GOODS,OTHER,DOMESTIC APPLIANCES,5.650234,3.6199026,5.828283
4452,501664+665-O.jpg,TRANSPORT,ENGINEERING,SCIENTIFIC EQUIPMENT,8.81407,2.3228223,5.0124984
4453,501666+667-O.jpg,INDUSTRIAL AND MANUFACTURING PROCESSES,DOMESTIC APPLIANCES,SCIENTIFIC EQUIPMENT,8.481663,2.1251526,5.5990624
4454,501686-O (out of production do not use).jpg,FURNITURE,ORNAMENTS,OTHER,11.100847,6.7133317,7.4586215
4455,501688-O.jpg,ENGINEERING,INDUSTRIAL AND MANUFACTURING PROCESSES,SCIENTIFIC EQUIPMENT,8.504529,2.1641014,5.3821898
4456,501691+692-O.jpg,OTHER,DOMESTIC APPLIANCES,HEATING,7.078944,1.8137212,6.17049
4457,501697-698-O.jpg,TRANSPORT,RELIGIOUS OBJECTS,OTHER,8.572768,2.773113,3.771142
4458,501702-703-O.jpg,TRANSPORT,INDUSTRIAL AND MANUFACTURING PROCESSES,GRAPHICS,9.015752,2.2739332,4.563628
4459,501707-O.jpg,DOMESTIC APPLIANCES,HEATING,TOOLS,6.819134,2.1834824,6.111661
4460,501709-710-O.jpg,FURNITURE,INTERIOR DESIGN,HEATING,11.668856,6.9356675,6.0169706
4461,501709-O.jpg,FURNITURE,HEATING,TELECOMMUNICATIONS,11.689405,6.7853823,5.918196
4462,501710-O.jpg,FURNITURE,HEATING,SANITARY EQUIPMENT,11.734598,6.86588,5.8482294
4463,501713-O.jpg,SCIENTIFIC EQUIPMENT,INDUSTRIAL AND MANUFACTURING PROCESSES,ENGINEERING,8.563976,2.0557554,5.2938156
4464,501723-O.jpg,INDUSTRIAL AND MANUFACTURING PROCESSES,ENGINEERING,TRANSPORT,8.760556,2.2509406,5.150806
4465,501724-725-O.jpg,TABLEWARE,GRAPHICS,DESIGN THEORY,4.2980633,3.3124115,3.830528
4466,501730-731-O.jpg,TOOLS,SCIENTIFIC EQUIPMENT,ENGINEERING,7.332178,0.6297251,7.0655384
4467,501740-O.jpg,OFFICE EQUIPMENT,TOYS,MUSICAL INSTRUMENTS,10.154622,2.8643308,5.083903
4468,501741+742-O.jpg,INDUSTRIAL AND MANUFACTURING PROCESSES,ENGINEERING,TRANSPORT,8.713465,2.155855,4.9108863
4469,501743+744-O.jpg,DOMESTIC APPLIANCES,INTERIOR DESIGN,FURNITURE,6.9387636,1.5043402,6.4339075
4470,501746-O (out of production do not use).jpg,DESIGN THEORY,GRAPHICS,HEATING,5.8060164,3.2327874,5.3719735
4471,501759+760-O.jpg,TOYS,DESIGN THEORY,GRAPHICS,4.8738074,4.3203454,3.7391722
4472,501769-O.jpg,TELECOMMUNICATIONS,SCIENTIFIC EQUIPMENT,DOMESTIC APPLIANCES,7.0053554,2.0960693,5.373823
4473,501770+771-O.jpg,DOMESTIC APPLIANCES,HEATING,DESIGN THEORY,7.110185,1.7968459,5.6270337
4474,501781+782-O.jpg,FURNITURE,ORNAMENTS,INTERIOR DESIGN,11.733582,7.1312704,6.918765
4475,501785+786-O.jpg,FURNITURE,INTERIOR DESIGN,OTHER,11.494881,7.3388476,6.4682074
4476,501789+790-O.jpg,FURNITURE,INTERIOR DESIGN,DESIGN THEORY,11.5869875,7.0409474,6.673049
4477,501793+794-O.jpg,FURNITURE,OFFICE EQUIPMENT,INTERIOR DESIGN,11.55423,6.9771247,6.2328396
4478,501795+796-O.jpg,FURNITURE,INTERIOR DESIGN,OTHER,11.365684,7.7214737,6.5114307
4479,501802+803-O.jpg,INTERIOR DESIGN,GRAPHICS,DESIGN THEORY,9.375619,7.329197,3.511181
4480,501807+808-O.jpg,GRAPHICS,DESIGN THEORY,INTERIOR DESIGN,4.2320213,4.408972,3.0911672
4481,501809-O.jpg,SOUVENIRS,DESIGN THEORY,JEWELLERY,3.9396608,2.3392425,6.084786
4482,501835+836-O.jpg,INDUSTRIAL AND MANUFACTURING PROCESSES,TRANSPORT,TOYS,8.896821,2.1031744,4.631849
4483,501837+838-O.jpg,TRANSPORT,GRAPHICS,OTHER,9.312574,2.8843389,3.629978
4484,50187-88-O.jpg,TOOLS,MUSICAL INSTRUMENTS,OFFICE EQUIPMENT,6.9855933,0.03246952,7.1324725
4485,50189-90-O.jpg,DESIGN THEORY,SOUVENIRS,GRAPHICS,3.89781,2.7932203,4.2967434
4486,5019-O.jpg,DESIGN THEORY,HEATING,GRAPHICS,4.3732586,4.2009063,3.5593774
4487,50191-92-O.jpg,DESIGN THEORY,GRAPHICS,OTHER,5.1448355,3.5533025,5.5864162
4488,50197-O.jpg,TOOLS,ENGINEERING,SCIENTIFIC EQUIPMENT,7.494869,0.877878,6.930367
4489,5021-O + 5022-O (copy neg CoID).jpg,INTERIOR DESIGN,FURNITURE,HEATING,11.093726,7.5689836,3.4982045
4490,5023-O (copy neg CoID).jpg,INTERIOR DESIGN,TRANSPORT,TEXTILES,10.2616005,7.617282,3.7247314
4491,"5024&5025-O (copy neg, return to the CoID).jpg",INTERIOR DESIGN,HEATING,TELECOMMUNICATIONS,10.858441,8.30958,3.2928193
4492,5026-O (©CoID).jpg,TEXTILES,WALLPAPER,CARPETS,2.3649724,8.263852,4.0460362
4493,5027-O (©CoID).jpg,TEXTILES,WALLPAPER,CARPETS,2.4604027,7.950667,3.901391
4494,5028-O (©CoID).jpg,TEXTILES,WALLPAPER,CARPETS,2.4646666,8.527891,3.9403179
4495,5029-O (©CoID).jpg,TEXTILES,WALLPAPER,CARPETS,2.8590963,8.467805,4.245616
4496,502100-101-O.jpg,DESIGN THEORY,FURNITURE,GRAPHICS,4.929943,4.612564,3.4864147
4497,502102-O.jpg,SCIENTIFIC EQUIPMENT,HEATING,ENGINEERING,7.656721,2.4366317,5.7790866
4498,502103-104-O.jpg,CERAMICS,SOUVENIRS,TABLEWARE,2.3330889,0.91162866,9.151803
4499,502109-110-O.jpg,INDUSTRIAL AND MANUFACTURING PROCESSES,INTERIOR DESIGN,DOMESTIC APPLIANCES,8.362753,2.380433,5.451964
4500,502111-O.jpg,SCIENTIFIC EQUIPMENT,CLOCKS,TELECOMMUNICATIONS,6.6605587,0.8185221,4.2424483
4501,502117+118-O.jpg,INTERIOR DESIGN,FURNITURE,OTHER,10.723539,8.006811,4.9656696
4502,502146+147-O.jpg,HEATING,OTHER,DESIGN THEORY,7.062009,1.5687001,6.106609
4503,50215+16-O.jpg,INDUSTRIAL AND MANUFACTURING PROCESSES,ENGINEERING,SCIENTIFIC EQUIPMENT,8.684475,2.104059,5.1492915
4504,502157-O.jpg,SCIENTIFIC EQUIPMENT,DOMESTIC APPLIANCES,ENGINEERING,7.8281507,1.6878986,5.6270113
4505,502158+159-O.jpg,FURNITURE,INTERIOR DESIGN,OTHER,11.069989,7.9505177,5.9031725
4506,502161+162-O.jpg,FURNITURE,INTERIOR DESIGN,DESIGN THEORY,11.395621,7.1737328,5.8822956
4507,502163-O (out of production do not use).jpg,FURNITURE,ARCHITECTURE,HEATING,12.071294,6.85648,6.014712
4508,502164+165-O.jpg,FURNITURE,INTERIOR DESIGN,OTHER,11.633602,7.141371,6.233723
4509,50217+18-O.jpg,DOMESTIC APPLIANCES,ENGINEERING,SCIENTIFIC EQUIPMENT,7.6753187,1.7272928,5.950131
4510,502176-O.jpg,TOYS,DESIGN THEORY,TRANSPORT,8.462176,3.7189,3.9262602
4511,502177-O.jpg,TRANSPORT,TOYS,PORTRAITS,8.626035,3.7814934,3.9416673
4512,502181-O.jpg,GRAPHICS,FURNITURE,OTHER,4.0052924,7.4268746,5.081827
4513,502184+185-O.jpg,FURNITURE,INTERIOR DESIGN,CARPETS,10.766178,7.9308295,5.7309704
4514,502189+190-O.jpg,TRANSPORT,GRAPHICS,OTHER,9.300698,2.8674233,3.637693
4515,502191+192-O.jpg,TRANSPORT,OTHER,GRAPHICS,9.327149,2.8486521,3.6374974
4516,502193-O.jpg,TOOLS,DOMESTIC APPLIANCES,TABLEWARE,6.8900075,-0.13155371,7.257294
4517,502196+197-O.jpg,FURNITURE,TELECOMMUNICATIONS,MUSICAL INSTRUMENTS,7.5006604,2.877105,5.966961
4518,502204-O.jpg,TOYS,ENGINEERING,OFFICE EQUIPMENT,7.2164106,1.8242806,5.7246366
4519,502205+206-O.jpg,FURNITURE,INTERIOR DESIGN,OTHER,11.532146,7.0674677,6.3740063
4520,502208+209-O.jpg,LIGHTING,TABLEWARE,JEWELLERY,7.2134085,1.2254508,8.161513
4521,502213+214-O.jpg,FURNITURE,INTERIOR DESIGN,OTHER,11.281358,7.9682446,6.080794
4522,502215-216-O.jpg,FURNITURE,INTERIOR DESIGN,HEATING,11.338832,7.3627157,5.985393
4523,502217-O.jpg,FURNITURE,MUSICAL INSTRUMENTS,INTERIOR DESIGN,10.823358,7.347646,5.265683
4524,502224-225-O.jpg,FURNITURE,OTHER,INTERIOR DESIGN,11.777285,7.000053,6.5319686
4525,502226-227-O.jpg,FURNITURE,TABLEWARE,INTERIOR DESIGN,11.804606,7.315533,7.118245
4526,502236-O.jpg,SCIENTIFIC EQUIPMENT,ENGINEERING,DOMESTIC APPLIANCES,8.123409,1.7142843,5.7619605
4527,502237-O.jpg,INTERIOR DESIGN,FURNITURE,HEATING,10.182141,8.230651,4.5244694
4528,502239-240-O.jpg,FURNITURE,INTERIOR DESIGN,OTHER,11.22315,7.667151,6.93309
4529,502248-249-O.jpg,GRAPHICS,WALLPAPER,TEXTILES,3.3903909,5.719294,3.4717295
4530,502250-251-O.jpg,GRAPHICS,WALLPAPER,TEXTILES,3.2423518,5.4371166,3.3373008
4531,502275-O.jpg,FURNITURE,INTERIOR DESIGN,DESIGN THEORY,10.778861,7.6489267,6.1915774
4532,502276-O.jpg,LIGHTING,TOOLS,SCIENTIFIC EQUIPMENT,7.311623,1.3030112,8.1602955
4533,502277-278-O.jpg,LIGHTING,FURNITURE,OTHER,6.906145,1.3870463,8.343196
4534,502277-278-O012.jpg,LIGHTING,FURNITURE,MATERIALS,6.8678517,1.3824893,8.331091
4535,502280+281-O.jpg,TRANSPORT,TOYS,OTHER,9.3701105,2.8677876,3.6697698
4536,502284+285-O.jpg,TOOLS,DOMESTIC APPLIANCES,TABLEWARE,6.9730353,1.1504813,6.4875317
4537,502286-O.jpg,TABLEWARE,DOMESTIC APPLIANCES,CERAMICS,4.3356028,-0.05992793,8.151904
4538,50229+30-O.jpg,DOMESTIC APPLIANCES,TOYS,TRANSPORT,7.6191287,2.121202,5.641034
4539,502298-O.jpg,CLOTHING,FURNITURE,GRAPHICS,4.937108,4.2507896,5.97569
4540,502303+304-O.jpg,GRAPHICS,DESIGN THEORY,SMOKING ACCESSORIES,3.465984,4.012485,2.9908738
4541,502305-O (out of production do not use).jpg,DESIGN THEORY,WALLPAPER,OTHER,4.402267,4.9394283,3.396338
4542,502306+307-O.jpg,FURNITURE,INTERIOR DESIGN,ARCHITECTURE,11.221451,7.5577655,7.098024
4543,502308+309-O.jpg,TRANSPORT,TOYS,GRAPHICS,7.3556876,4.630439,4.039595
4544,502310+311-O.jpg,FURNITURE,INTERIOR DESIGN,OFFICE EQUIPMENT,11.416676,7.63705,6.432312
4545,502314-O.jpg,FURNITURE,INTERIOR DESIGN,OTHER,11.047006,7.404662,7.29821
4546,502315+316-O.jpg,TABLEWARE,TOYS,TOOLS,7.252805,0.86338466,6.3239226
4547,502317+318-O.jpg,TOOLS,OTHER,DOMESTIC APPLIANCES,6.898772,0.20247176,7.2510643
4548,502319+320-O.jpg,INDUSTRIAL AND MANUFACTURING PROCESSES,OTHER,TRANSPORT,8.567281,2.3233454,4.8745847
4549,502328+329-O.jpg,FURNITURE,TOOLS,ORNAMENTS,10.986658,6.737229,7.4382405
4550,502332+333-O.jpg,FURNITURE,ENGINEERING,OTHER,10.639839,6.497376,7.323756
4551,502334-O.jpg,ENGINEERING,SCIENTIFIC EQUIPMENT,TOOLS,8.07379,1.4292681,5.691705
4552,502335-O.jpg,FURNITURE,INTERIOR DESIGN,HEATING,11.236313,7.494604,7.0130973
4553,502344+345-O.jpg,INDUSTRIAL AND MANUFACTURING PROCESSES,TOYS,TRANSPORT,8.742861,2.3754656,4.606983
4554,502346+347-O.jpg,TRANSPORT,INDUSTRIAL AND MANUFACTURING PROCESSES,GRAPHICS,8.990393,2.2217379,4.492278
4555,502351+352-O.jpg,TRANSPORT,GRAPHICS,OTHER,9.301076,2.8799577,3.6399307
4556,502353+354-O.jpg,DOMESTIC APPLIANCES,ENGINEERING,SCIENTIFIC EQUIPMENT,7.195658,1.4051578,6.472191
4557,502359-O.jpg,TOOLS,HEATING,DOMESTIC APPLIANCES,7.6182013,1.8615818,6.0388036
4558,50236+37-O.jpg,TABLEWARE,DOMESTIC APPLIANCES,SMOKING ACCESSORIES,4.4042716,0.010499049,8.1059265
4559,502360-361-O.jpg,FURNITURE,INTERIOR DESIGN,ORNAMENTS,11.649988,7.376541,6.554278
4560,502362+363-O.jpg,FURNITURE,INTERIOR DESIGN,LIGHTING,10.854781,6.970466,7.1066074
4561,502364-O.jpg,FURNITURE,TRAVEL GOODS,HEATING,7.4958215,3.0564792,5.915585
4562,502369+370-O.jpg,TABLEWARE,DESIGN THEORY,DOMESTIC APPLIANCES,3.9836783,2.8494473,4.3239255
4563,502371+372-O.jpg,TRAVEL GOODS,INTERIOR DESIGN,FURNITURE,5.5886755,3.6858017,5.863955
4564,502375+376-O (out of production do not use).jpg,TABLEWARE,ORNAMENTS,SMOKING ACCESSORIES,3.4874284,-0.45000505,7.1379194
4565,502388-389-O.jpg,FURNITURE,INTERIOR DESIGN,DESIGN THEORY,11.069322,7.7846117,6.43105
4566,502390+391-O.jpg,INTERIOR DESIGN,FURNITURE,OTHER,11.117591,7.607566,5.1730895
4567,502394+395-O.jpg,FURNITURE,INTERIOR DESIGN,HEATING,11.203095,7.846138,6.2364364
4568,502400-O.jpg,INTERIOR DESIGN,FURNITURE,HEATING,10.286518,8.139465,4.446514
4569,50241+42-O.jpg,FURNITURE,DESIGN THEORY,HEATING,5.1346555,4.44206,3.7378721
4570,502415+416-O.jpg,INTERIOR DESIGN,DOMESTIC APPLIANCES,OTHER,7.4508104,1.8832014,6.087993
4571,502417+418-O.jpg,TABLEWARE,ORNAMENTS,CERAMICS,2.9769354,-0.43218848,7.267091
4572,502421+422-O.jpg,TABLEWARE,ORNAMENTS,SOUVENIRS,3.5089192,-0.33522668,7.0661364
4573,502425-O.jpg,TOOLS,MUSICAL INSTRUMENTS,CLOCKS,7.0305605,-0.22876202,7.1210847
4574,502426+427-O.jpg,TEXTILES,WALLPAPER,CARPETS,2.332553,7.5078673,4.619418
4575,502428-O.jpg,INTERIOR DESIGN,PORTRAITS,GRAPHICS,8.546982,6.0246716,3.6585133
4576,50243+44-O.jpg,FURNITURE,INTERIOR DESIGN,ARCHITECTURE,11.702156,7.0120897,6.1074314
4577,502432+433-O.jpg,INTERIOR DESIGN,FURNITURE,HEATING,10.73473,7.712439,4.040475
4578,502434+435-O.jpg,INTERIOR DESIGN,FURNITURE,HEATING,11.370025,7.6392803,4.228156
4579,502440+441-O.jpg,FURNITURE,INTERIOR DESIGN,HEATING,10.945217,7.7619476,5.0868096
4580,502445+446-O.jpg,OTHER,TABLEWARE,SOUVENIRS,7.2748322,0.6575311,7.334676
4581,50245+46-O.jpg,FURNITURE,TRAVEL GOODS,MUSICAL INSTRUMENTS,7.5921783,3.0332677,6.027523
4582,502452+453-O.jpg,TRANSPORT,ARCHITECTURE,SMOKING ACCESSORIES,8.878864,3.485404,3.4583466
